=====================================
性能分析报告
=====================================
分析时间: 2026-04-11T18:50:49.689111
执行时间: 3.05秒
内存使用变化: 4.45MB
CPU使用变化: 0.00%

热点函数:
--------------------------------------------------------------------------------
ncalls     tottime    percall    cumtime    percall_cum filename             lineno     function            
--------------------------------------------------------------------------------
        4    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\uuid.py:334(hex)
       82    0.000    0.000    0.000    0.000 {built-in method numpy.asanyarray}
        4    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\broker.py:58(init)
        8    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\pandas\core\internals\managers.py:2313(<listcomp>)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\strategy.py:156(<listcomp>)
       10    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\threading.py:283(_acquire_restore)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\pandas\core\internals\blocks.py:544(_maybe_downcast)
       22    0.000    0.000    0.000    0.000 {built-in method time.time}
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\pandas\core\dtypes\missing.py:728(is_valid_na_for_dtype)
        4    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\analyzers\returns.py:104(start)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\pandas\core\series.py:981(__array__)
       16    0.000    0.000    0.000    0.000 {method 'search' of 're.Pattern' objects}
       22    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\pandas\core\indexes\base.py:832(_reset_identity)
       10    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\threading.py:286(_is_owned)
       48    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\pandas\core\indexes\base.py:5154(_values)
       22    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\cerebro.py:643(addanalyzer)
        2    0.000    0.000    0.000    0.000 {built-in method _operator.truediv}
       46    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
       16    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\pandas\core\indexes\base.py:7659(ensure_index)
       16    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\pandas\core\dtypes\common.py:125(<lambda>)
        4    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\observer.py:64(_start)
       18    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\cerebro.py:1070(<genexpr>)
       18    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\threading.py:1152(name)
        5    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\threading.py:839(<listcomp>)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\pandas\core\internals\blocks.py:251(external_values)
        8    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\pandas\core\construction.py:732(_sanitize_str_dtypes)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\analyzers\drawdown.py:164(start)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\pandas\core\common.py:301(maybe_iterable_to_list)
        5    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\_weakrefset.py:85(add)
       47    0.000    0.000    0.000    0.000 <frozen _collections_abc>:409(__subclasshook__)
        4    0.000    0.000    0.000    0.000 {built-in method nt.urandom}
       16    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\cerebro.py:1665(<lambda>)
        8    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\numpy\core\fromnumeric.py:72(<dictcomp>)
       16    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\pandas\core\dtypes\common.py:123(classes)
        6    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\analyzer.py:145(_register)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\strategy.py:390(_settz)
       32    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\analyzer.py:255(get_analysis)
        5    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\_weakrefset.py:39(_remove)
        6    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\pandas\core\dtypes\common.py:1606(pandas_dtype)
        4    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\logging\__init__.py:228(_acquireLock)
        8    0.000    0.000    0.000    0.000 {built-in method numpy.seterrobj}
        5    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\weakref.py:427(__setitem__)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\pandas\core\arrays\datetimes.py:105(tz_to_dtype)
       18    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
       18    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
      2/1    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\re\_compiler.py:436(_get_literal_prefix)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\enum.py:688(__call__)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\pandas\core\series.py:917(__len__)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\utils\py3.py:110(itervalues)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\pandas\core\ops\common.py:103(_maybe_match_name)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\comminfo.py:133(__init__)
       11    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\re\_parser.py:168(__getitem__)
       40    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
       10    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\threading.py:280(_release_save)
       42    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\lineseries.py:148(<lambda>)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\analyzers\drawdown.py:195(stop)
       18    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\multiprocessing\process.py:189(name)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\analyzers\vwr.py:120(start)
       12    0.000    0.000    0.000    0.000 {method 'split' of 'str' objects}
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\pandas\core\internals\blocks.py:255(fill_value)
        8    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\pandas\_config\config.py:617(_select_options)
       18    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\multiprocessing\process.py:37(current_process)
       18    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\linebuffer.py:383(_settz)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\pandas\core\internals\blocks.py:2900(external_values)
       44    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        8    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\pandas\core\construction.py:755(_maybe_repeat)
       10    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\utils\autodict.py:34(__missing__)
        5    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\weakref.py:369(remove)
        8    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\pandas\core\indexes\datetimes.py:265(_engine_type)
        8    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\pandas\core\dtypes\inference.py:195(is_array_like)
        5    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\threading.py:1324(_make_invoke_excepthook)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\analyzers\drawdown.py:67(start)
        2    0.000    0.000    0.000    0.000 C:\Users\21471\WorkBuddy\quant system\core\performance_analyzer.py:59(stop)
       35    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
       32    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\lineseries.py:58(__init__)
        4    0.000    0.000    0.000    0.000 {built-in method builtins.__import__}
        4    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\logging\__init__.py:1720(getEffectiveLevel)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\pandas\core\missing.py:1066(get_fill_func)
        6    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\enum.py:1507(_get_value)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\analyzers\sqn.py:63(start)
       18    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\brokers\bbroker.py:300(get_fundmode)
       16    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\feed.py:319(setenvironment)
        7    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\re\_parser.py:240(__next)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\pandas\core\internals\base.py:74(__len__)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\lineiterator.py:201(getindicators_lines)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\observers\broker.py:98(start)
       18    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\observers\trades.py:113(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\re\_parser.py:231(__init__)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\pandas\core\arrays\datetimes.py:2327(_construct_from_dt64_naive)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\numpy\core\numeric.py:1380(<listcomp>)
       22    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\lineiterator.py:174(<listcomp>)
       16    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\feed.py:294(getfeed)
        8    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\concurrent\futures\thread.py:47(__init__)
       10    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\threading.py:1206(daemon)
        4    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\re\_parser.py:261(get)
        4    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\logging\__init__.py:237(_releaseLock)
        8    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\pandas\_config\config.py:649(_get_deprecated_option)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\pandas\core\indexes\datetimelike.py:141(equals)
       16    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\metabase.py:95(<lambda>)
        8    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\re\_parser.py:256(match)
       13    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.lock' objects}
       16    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\dataseries.py:55(TName)
       16    0.000    0.000    0.000    0.000 {built-in method numpy.geterrobj}
        4    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\pandas\core\generic.py:670(_info_axis)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\cerebro.py:1165(_init_stcount)
        4    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\pandas\core\ops\array_ops.py:594(_bool_arith_check)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\linebuffer.py:512(cleancache)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\cerebro.py:908(addstrategy)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\pandas\core\dtypes\cast.py:921(_maybe_infer_dtype_type)
       26    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\analyzer.py:237(start)
        5    0.000    0.000    0.000    0.000 {method 'difference_update' of 'set' objects}
       16    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\numpy\core\multiarray.py:153(concatenate)
        2    0.000    0.000    0.000    0.000 {method 'reshape' of 'numpy.ndarray' objects}
        4    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\pandas\core\computation\expressions.py:76(_can_use_numexpr)
       18    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\analyzer.py:242(stop)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\brokers\bbroker.py:368(set_cash)
       10    0.000    0.000    0.000    0.000 {built-in method math.sqrt}
        1    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\re\_parser.py:86(opengroup)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\pandas\core\generic.py:595(_get_block_manager_axis)
        2    0.000    0.000    0.000    0.000 C:\Users\21471\WorkBuddy\quant system\backtest_system\strategy_adapter.py:33(__init__)
       12    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\pandas\core\internals\managers.py:344(<dictcomp>)
       16    0.000    0.000    0.000    0.000 {method 'group' of 're.Match' objects}
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\pandas\core\series.py:710(dtype)
       16    0.000    0.000    0.000    0.000 {built-in method builtins.id}
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\indicator.py:39(cleancache)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\analyzers\sqn.py:58(create_analysis)
       15    0.000    0.000    0.000    0.000 {method 'release' of '_thread.lock' objects}
        2    0.000    0.000    0.000    0.000 <string>:2(__init__)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\linebuffer.py:334(oncebinding)
        4    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\utils\autodict.py:126(__imul__)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\pandas\core\dtypes\missing.py:673(na_value_for_dtype)
        4    0.000    0.000    0.000    0.000 {method 'count' of 'list' objects}
        6    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\pandas\core\series.py:663(_constructor)
       10    0.000    0.000    0.000    0.000 {built-in method time.monotonic}
        1    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\re\_compiler.py:216(_compile_charset)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\lineiterator.py:326(oncestart)
       16    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
        4    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
        1    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\re\_compiler.py:398(_simple)
       16    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\feed.py:268(islive)
        8    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\numpy\core\fromnumeric.py:1021(_argsort_dispatcher)
        4    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\metabase.py:307(__init__)
       23    0.000    0.000    0.000    0.000 {method 'locked' of '_thread.lock' objects}
       16    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\feed.py:307(stop)
        4    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\re\_parser.py:293(tell)
        4    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\numpy\core\_ufunc_config.py:426(__init__)
        1    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\re\_compiler.py:467(_get_charset_prefix)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\pandas\core\construction.py:685(_sanitize_non_ordered)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\pandas\core\arrays\datetimelike.py:2090(_maybe_pin_freq)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\metabase.py:326(getitems)
       10    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\threading.py:575(is_set)
        2    0.000    0.000    0.000    0.000 {built-in method numpy.datetime_data}
        2    0.000    0.000    0.000    0.000 C:\Users\21471\WorkBuddy\quant system\backtest_system\config.py:110(<lambda>)
        2    0.000    0.000    0.000    0.000 C:\Users\21471\WorkBuddy\quant system\backtest_system\config.py:118(<lambda>)
        8    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\numpy\core\fromnumeric.py:2416(_all_dispatcher)
        8    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\concurrent\futures\_base.py:398(__get_result)
        6    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\cerebro.py:931(getbroker)
       13    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.RLock' objects}
        4    0.000    0.000    0.000    0.000 {built-in method from_bytes}
        8    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\pandas\core\arrays\datetimelike.py:2070(freq)
        5    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\re\_parser.py:164(__len__)
        4    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\logging\__init__.py:1319(disable)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\pandas\core\dtypes\common.py:1196(<lambda>)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\cerebro.py:1168(_next_stid)
        8    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\pandas\core\internals\managers.py:932(__init__)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\broker.py:107(addcommissioninfo)
        3    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\re\_parser.py:113(__init__)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\sizer.py:79(set)
        4    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\re\_parser.py:83(groups)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\indicator.py:43(usecache)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\enum.py:1095(__new__)
        2    0.000    0.000    0.000    0.000 C:\Users\21471\WorkBuddy\quant system\backtest_system\config.py:86(<lambda>)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\analyzers\sharpe.py:186(<listcomp>)
        5    0.000    0.000    0.000    0.000 {method 'remove' of 'collections.deque' objects}
        8    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.RLock' objects}
        8    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\numpy\core\shape_base.py:77(_atleast_2d_dispatcher)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\numpy\core\numeric.py:1216(<dictcomp>)
        8    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\pandas\core\indexes\base.py:1993(_sort_levels_monotonic)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\pandas\core\internals\base.py:56(__init__)
        4    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\analyzers\annualreturn.py:88(get_analysis)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\pandas\core\arrays\numpy_.py:146(dtype)
        8    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\pandas\core\series.py:1492(_clear_item_cache)
        4    0.000    0.000    0.000    0.000 {built-in method math.expm1}
        1    0.000    0.000    0.000    0.000 {method '_acquire_restore' of '_thread.RLock' objects}
        5    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\re\_parser.py:176(append)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\re\_compiler.py:570(isstring)
        1    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
        2    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.normalize_axis_index}
        1    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\re\_parser.py:963(fix_flags)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\pandas\core\internals\managers.py:2012(dtype)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\lineiterator.py:205(getobservers)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\strategy.py:120(qbuffer)
        2    0.000    0.000    0.000    0.000 C:\Users\21471\WorkBuddy\quant system\backtest_system\strategy_adapter.py:124(__init__)
        1    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\re\_parser.py:376(_escape)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\pandas\core\internals\managers.py:246(items)
        2    0.000    0.000    0.000    0.000 C:\Users\21471\WorkBuddy\quant system\backtest_system\strategy_adapter.py:464(get_trade_log)
        1    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\pandas\core\internals\managers.py:2008(index)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\linebuffer.py:516(usecache)
        3    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\re\_compiler.py:31(_combine_flags)
        4    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\pandas\core\arrays\datetimes.py:2587(_validate_tz_from_dtype)
        2    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\pandas\core\indexes\base.py:693(_constructor)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\pandas\core\internals\blocks.py:840(_get_refs_and_copy)
        4    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\numpy\core\multiarray.py:85(empty_like)
        1    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\re\_parser.py:77(__init__)
        4    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\lineiterator.py:329(once)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\pandas\core\indexes\base.py:792(is_)
        2    0.000    0.000    0.000    0.000 {method 'values' of 'collections.OrderedDict' objects}
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\numpy\core\fromnumeric.py:1136(_argmax_dispatcher)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\pandas\core\arrays\datetimes.py:2531(_validate_dt64_dtype)
        3    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\re\_compiler.py:428(_get_iscased)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\pandas\core\base.py:367(ndim)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\broker.py:66(stop)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\strategy.py:214(<listcomp>)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\numpy\core\multiarray.py:1080(copyto)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\numpy\core\numeric.py:1125(_roll_dispatcher)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\pandas\core\missing.py:886(<lambda>)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\lineiterator.py:323(preonce)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\lineiterator.py:202(<listcomp>)
        2    0.000    0.000    0.000    0.000 {built-in method _operator.index}
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\observer.py:67(start)
        1    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\re\_parser.py:172(__setitem__)
        2    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\site-packages\backtrader\strategy.py:415(start)
        1    0.000    0.000    0.000    0.000 C:\python\python3.12\Lib\concurrent\futures\_base.py:643(__enter__)
        1    0.000    0.000    0.000    0.000 {method '_is_owned' of '_thread.RLock' objects}


